ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11111079,JA461309,10/06/2017 07:27:00 PM,015XX W GRAND AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,1215,012,26,24,03,1165934,1903575,2017,10/13/2017 03:47:46 PM,41.890995133,-87.666056556,"(41.890995133, -87.666056556)"
11111090,JA461255,10/06/2017 08:00:00 AM,065XX S KIMBARK AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,20,42,05,1185766,1861814,2017,10/13/2017 03:47:46 PM,41.775954169,-87.594543506,"(41.775954169, -87.594543506)"
11111093,JA460487,10/06/2017 09:30:00 AM,017XX E 75TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0324,003,8,43,03,1189259,1855597,2017,10/13/2017 03:47:46 PM,41.758811144,-87.581937763,"(41.758811144, -87.581937763)"
11111094,JA461283,10/06/2017 02:30:00 PM,066XX S WOODLAWN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0321,003,5,42,05,1185357,1861209,2017,10/13/2017 03:47:46 PM,41.774303627,-87.596061859,"(41.774303627, -87.596061859)"
11111131,JA461012,10/06/2017 04:13:00 PM,055XX W SCHUBERT AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2514,025,30,19,03,1138897,1917401,2017,10/13/2017 03:47:46 PM,41.929469323,-87.765014669,"(41.929469323, -87.765014669)"
11111135,JA461322,10/06/2017 07:40:00 PM,038XX W NORTH AVE,031A,ROBBERY,ARMED: HANDGUN,COMMERCIAL / BUSINESS OFFICE,false,false,2535,025,30,23,03,1150551,1910361,2017,10/13/2017 03:47:46 PM,41.909930969,-87.722373477,"(41.909930969, -87.722373477)"
11111143,JA461378,10/06/2017 06:00:00 AM,051XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0923,009,14,63,05,1160575,1870430,2017,10/13/2017 03:47:46 PM,41.800154382,-87.686654087,"(41.800154382, -87.686654087)"
11111157,JA461173,10/06/2017 05:20:00 PM,050XX W MADISON ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,1533,015,28,25,03,1142755,1899553,2017,10/13/2017 03:47:46 PM,41.880421366,-87.751282465,"(41.880421366, -87.751282465)"
11111168,JA461422,10/06/2017 09:33:00 PM,049XX W BARRY AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,false,false,2521,025,31,19,03,1142854,1920156,2017,10/13/2017 03:47:46 PM,41.93695642,-87.750404809,"(41.93695642, -87.750404809)"
11111188,JA461093,10/06/2017 04:50:00 PM,015XX W CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,false,false,1213,012,1,24,03,1165828,1905430,2017,10/13/2017 03:47:46 PM,41.89608765,-87.666392886,"(41.89608765, -87.666392886)"
11111208,JA461443,10/06/2017 09:30:00 PM,045XX S CHAMPLAIN AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),false,false,0221,002,4,38,03,1181469,1874981,2017,10/13/2017 03:47:46 PM,41.812185794,-87.609889569,"(41.812185794, -87.609889569)"
11111227,JA460282,10/06/2017 07:20:00 AM,0000X W 114TH PL,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0522,005,34,49,03,1177944,1829045,2017,10/13/2017 03:47:46 PM,41.686212713,-87.624207741,"(41.686212713, -87.624207741)"
11111204,JA461262,10/06/2017 06:40:00 PM,111XX S EGGLESTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,true,2233,022,34,49,05,1175280,1830951,2017,10/18/2017 03:46:16 PM,41.69150283,-87.633903451,"(41.69150283, -87.633903451)"
11111250,JA461543,10/06/2017 11:59:00 PM,087XX S STATE ST,031A,ROBBERY,ARMED: HANDGUN,CTA PLATFORM,false,false,0632,006,21,44,03,1177810,1847135,2017,10/13/2017 03:47:46 PM,41.735857166,-87.624152861,"(41.735857166, -87.624152861)"
11111330,JA461539,10/06/2017 07:30:00 PM,090XX S BISHOP ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2222,022,21,73,05,1168254,1844756,2017,10/13/2017 03:47:46 PM,41.729539589,-87.659230758,"(41.729539589, -87.659230758)"
11111343,JA461645,10/06/2017 03:00:00 PM,024XX E 73RD ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,003,7,43,05,1193980,1857035,2017,10/13/2017 03:47:46 PM,41.762642667,-87.56458882,"(41.762642667, -87.56458882)"
11111349,JA461592,10/06/2017 03:00:00 PM,016XX N CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2533,025,37,25,03,1144089,1910289,2017,10/13/2017 03:47:46 PM,41.909857246,-87.746114281,"(41.909857246, -87.746114281)"
11111358,JA461633,10/06/2017 12:35:00 PM,042XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0213,002,3,38,05,1178305,1876956,2017,10/13/2017 03:47:46 PM,41.817677866,-87.621434949,"(41.817677866, -87.621434949)"
11111409,JA461737,10/06/2017 09:30:00 PM,066XX W SCHORSCH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1632,016,36,17,05,1131664,1921359,2017,10/13/2017 03:47:46 PM,41.940459019,-87.791502421,"(41.940459019, -87.791502421)"
11111418,JA460976,10/06/2017 03:30:00 PM,113XX S WENTWORTH AVE,031A,ROBBERY,ARMED: HANDGUN,CONVENIENCE STORE,false,false,0522,005,34,49,03,1176957,1829931,2017,10/13/2017 03:47:46 PM,41.688666268,-87.62779438,"(41.688666268, -87.62779438)"
11111450,JA461783,10/06/2017 07:00:00 PM,092XX S COTTAGE GROVE AVE,0610,BURGLARY,FORCIBLE ENTRY,STREET,false,false,0633,006,9,44,05,1183173,1844063,2017,10/13/2017 03:47:46 PM,41.727304299,-87.604600275,"(41.727304299, -87.604600275)"
11111530,JA461969,10/06/2017 11:00:00 PM,009XX W LELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER,false,false,1914,019,46,3,05,1169129,1931407,2017,10/13/2017 03:47:46 PM,41.967298725,-87.653512545,"(41.967298725, -87.653512545)"
11111576,JA461330,10/06/2017 06:00:00 AM,008XX W GEORGE ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1933,019,44,6,05,1170084,1919469,2017,10/13/2017 03:47:46 PM,41.934519571,-87.650350938,"(41.934519571, -87.650350938)"
11111633,JA461812,10/06/2017 10:44:00 PM,003XX W SUPERIOR ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1831,018,42,8,05,1174092,1905306,2017,10/13/2017 03:47:46 PM,41.895567096,-87.636044835,"(41.895567096, -87.636044835)"
11111819,JA462343,10/06/2017 03:00:00 AM,012XX N MILWAUKEE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1424,014,1,24,03,1165712,1908139,2017,10/13/2017 03:47:46 PM,41.90352381,-87.66674162,"(41.90352381, -87.66674162)"
11111887,JA462251,10/06/2017 11:30:00 PM,039XX N ELSTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1732,017,33,16,03,1151510,1926138,2017,10/13/2017 03:47:46 PM,41.953205566,-87.718434808,"(41.953205566, -87.718434808)"
11111988,JA461469,10/06/2017 08:45:00 PM,019XX N KOSTNER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2534,025,31,20,05,1146747,1912477,2017,10/13/2017 03:47:46 PM,41.915810989,-87.736293835,"(41.915810989, -87.736293835)"
11112519,JA463396,10/06/2017 08:00:00 PM,021XX N MENARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2515,025,29,19,05,1137384,1913493,2017,10/13/2017 03:47:46 PM,41.918772718,-87.770668827,"(41.918772718, -87.770668827)"
11112860,JA463819,10/06/2017 06:00:00 AM,035XX N TROY ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1733,017,33,21,05,1154755,1923543,2017,10/13/2017 03:47:46 PM,41.946020202,-87.706575646,"(41.946020202, -87.706575646)"
11113161,JA464183,10/06/2017 06:47:00 PM,028XX E 83RD ST,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,false,false,0423,004,7,46,05,1196528,1850485,2017,10/13/2017 03:47:46 PM,41.744606123,-87.555467254,"(41.744606123, -87.555467254)"
11113247,JA464349,10/06/2017 06:00:00 PM,001XX E HURON ST,0620,BURGLARY,UNLAWFUL ENTRY,MEDICAL/DENTAL OFFICE,false,false,1834,018,42,8,05,1177470,1905109,2017,10/13/2017 03:47:46 PM,41.894950514,-87.623644357,"(41.894950514, -87.623644357)"
11113374,JA464486,10/06/2017 10:30:00 PM,002XX N PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1114,011,28,26,03,1149700,1900733,2017,10/13/2017 03:47:46 PM,41.883527335,-87.725750205,"(41.883527335, -87.725750205)"
11115941,JA460202,10/06/2017 02:51:00 AM,019XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1434,014,1,22,03,,,2017,10/13/2017 03:47:46 PM,,,
11116836,JA461479,10/06/2017 10:00:00 PM,004XX S WESTERN AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1135,011,2,28,03,,,2017,10/13/2017 03:47:46 PM,,,
23624,JA460718,10/06/2017 01:30:00 PM,032XX W MAYPOLE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1123,011,28,27,01A,1154749,1900799,2017,10/13/2017 03:47:46 PM,41.883608857,-87.707208014,"(41.883608857, -87.707208014)"
23625,JA460811,10/06/2017 02:37:00 PM,046XX N CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,1723,017,33,14,01A,1151552,1930591,2017,10/13/2017 03:47:46 PM,41.96542408,-87.718162896,"(41.96542408, -87.718162896)"
23626,JA461031,10/06/2017 07:47:00 PM,008XX E 83RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0631,006,8,44,01A,1183484,1850149,2017,10/13/2017 03:47:46 PM,41.743997733,-87.603271938,"(41.743997733, -87.603271938)"
23633,JA460737,10/06/2017 01:24:00 PM,058XX S SAWYER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0822,008,14,63,01A,1155717,1865667,2017,10/13/2017 03:47:46 PM,41.787182946,-87.704597704,"(41.787182946, -87.704597704)"
11111251,JA461579,10/07/2017 12:30:00 AM,076XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,HOTEL/MOTEL,false,false,0624,006,6,69,03,1182886,1854560,2017,10/14/2017 03:46:27 PM,41.756115887,-87.605326291,"(41.756115887, -87.605326291)"
11111276,JA461587,10/07/2017 12:30:00 AM,048XX W LEXINGTON ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1533,015,24,25,03,1144090,1896182,2017,10/14/2017 03:46:27 PM,41.871145975,-87.746465054,"(41.871145975, -87.746465054)"
11111333,JA461669,10/07/2017 03:00:00 AM,032XX W LAWRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,false,false,1713,017,39,14,05,1153726,1931704,2017,10/14/2017 03:46:27 PM,41.968435111,-87.710139774,"(41.968435111, -87.710139774)"
11111345,JA461611,10/07/2017 12:39:00 AM,033XX W HARRISON ST,0320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,true,false,1134,011,24,27,03,1153993,1897159,2017,10/14/2017 03:46:27 PM,41.873635421,-87.710081187,"(41.873635421, -87.710081187)"
11111368,JA461694,10/07/2017 03:45:00 AM,013XX E 47TH PL,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,0222,002,4,39,03,1186174,1873774,2017,10/14/2017 03:46:27 PM,41.808763717,-87.592670098,"(41.808763717, -87.592670098)"
11111419,JA461736,10/07/2017 12:30:00 AM,016XX N MONTICELLO AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,2535,025,26,23,03,1151799,1910574,2017,10/14/2017 03:46:27 PM,41.910490976,-87.71778319,"(41.910490976, -87.71778319)"
11111484,JA461927,10/07/2017 11:11:00 AM,018XX S DRAKE AVE,0610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,false,false,1021,010,24,29,05,1152999,1890699,2017,10/14/2017 03:46:27 PM,41.855928202,-87.713901824,"(41.855928202, -87.713901824)"
11111515,JA461708,10/07/2017 05:00:00 AM,057XX W FULLERTON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2515,025,30,19,03,1137901,1915378,2017,10/14/2017 03:46:27 PM,41.923936046,-87.768723689,"(41.923936046, -87.768723689)"
11111573,JA461692,10/07/2017 03:40:00 AM,074XX S HARVARD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0731,007,17,69,03,1175246,1855540,2017,10/14/2017 03:46:27 PM,41.758979124,-87.633295847,"(41.758979124, -87.633295847)"
11111574,JA461732,10/07/2017 06:40:00 AM,064XX S HERMITAGE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENTIAL YARD (FRONT/BACK),false,false,0725,007,15,67,05,1165778,1861911,2017,10/14/2017 03:46:27 PM,41.776668187,-87.667814925,"(41.776668187, -87.667814925)"
11111589,JA461974,10/07/2017 11:40:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,true,0233,002,4,40,03,1179832,1869700,2017,10/14/2017 03:46:27 PM,41.797731933,-87.616055654,"(41.797731933, -87.616055654)"
11111608,JA461770,10/07/2017 06:40:00 AM,110XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,2234,022,34,75,05,1167645,1831214,2017,10/14/2017 03:46:27 PM,41.692391269,-87.661848552,"(41.692391269, -87.661848552)"
11111611,JA462088,10/07/2017 01:30:00 AM,004XX N LA SALLE DR,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1831,018,42,8,03,1175062,1903212,2017,10/14/2017 03:46:27 PM,41.889799359,-87.632545102,"(41.889799359, -87.632545102)"
11111628,JA461981,10/07/2017 02:00:00 AM,026XX S HOMAN AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,false,false,1032,010,22,30,03,1154121,1886358,2017,10/14/2017 03:46:27 PM,41.843993703,-87.70989918,"(41.843993703, -87.70989918)"
11111631,JA462075,10/07/2017 01:05:00 PM,026XX W CERMAK RD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1023,010,28,30,03,1159138,1889297,2017,10/14/2017 03:46:27 PM,41.851957226,-87.691407043,"(41.851957226, -87.691407043)"
11111644,JA462091,10/07/2017 12:45:00 PM,071XX S WASHTENAW AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0831,008,18,66,03,1159607,1857244,2017,10/14/2017 03:46:27 PM,41.763990085,-87.690565528,"(41.763990085, -87.690565528)"
11111703,JA462065,10/07/2017 08:00:00 AM,092XX S DR MARTIN LUTHER KING JR DR,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0633,006,6,49,05,1180537,1843774,2017,10/14/2017 03:46:27 PM,41.72657208,-87.614265084,"(41.72657208, -87.614265084)"
11111671,JA462140,10/07/2017 01:10:00 PM,027XX S HARDING AVE,0331,ROBBERY,ATTEMPT: AGGRAVATED,STREET,true,false,1031,010,22,30,03,1150486,1885477,2017,10/19/2017 03:54:51 PM,41.84164776,-87.72326202,"(41.84164776, -87.72326202)"
11111739,JA462186,10/07/2017 11:00:00 AM,054XX N BERNARD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1712,017,39,13,05,1152407,1936021,2017,10/14/2017 03:46:27 PM,41.980307445,-87.714875102,"(41.980307445, -87.714875102)"
11111815,JA462350,10/07/2017 02:00:00 PM,067XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0726,007,15,67,05,1165510,1859975,2017,10/14/2017 03:46:27 PM,41.771361236,-87.668852241,"(41.771361236, -87.668852241)"
11111832,JA462289,10/07/2017 08:00:00 AM,052XX N CHRISTIANA AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1712,017,39,13,05,1153105,1934632,2017,10/14/2017 03:46:27 PM,41.976482091,-87.712345132,"(41.976482091, -87.712345132)"
11111863,JA462479,10/07/2017 03:00:00 PM,075XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2411,024,50,2,03,1159016,1949895,2017,10/14/2017 03:46:27 PM,42.018244679,-87.690186314,"(42.018244679, -87.690186314)"
11111926,JA462395,10/07/2017 02:00:00 AM,0000X E 11TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0123,001,2,32,03,1176825,1895742,2017,10/14/2017 03:46:27 PM,41.869261563,-87.626296669,"(41.869261563, -87.626296669)"
11111942,JA462583,10/07/2017 07:05:00 PM,002XX N WABASH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0111,001,42,32,03,1176777,1901797,2017,10/14/2017 03:46:27 PM,41.885877917,-87.626289762,"(41.885877917, -87.626289762)"
11111990,JA462642,10/07/2017 09:15:00 PM,0000X E 36TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0213,002,3,35,03,1177461,1881293,2017,10/14/2017 03:46:27 PM,41.829598098,-87.624399693,"(41.829598098, -87.624399693)"
11112014,JA462641,10/07/2017 06:00:00 AM,055XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0231,002,3,40,03,1179866,1868466,2017,10/14/2017 03:46:27 PM,41.794344947,-87.615968735,"(41.794344947, -87.615968735)"
11112034,JA462688,10/07/2017 11:45:00 AM,071XX N MANKATO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1621,016,41,12,05,1134702,1946886,2017,10/14/2017 03:46:27 PM,42.010454216,-87.779730213,"(42.010454216, -87.779730213)"
11112058,JA462654,10/07/2017 09:15:00 PM,037XX S DEARBORN ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,STREET,false,false,0213,002,3,35,03,,,2017,10/14/2017 03:46:27 PM,,,
11112065,JA462656,10/07/2017 09:09:00 PM,019XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0715,007,15,67,03,1164546,1868062,2017,10/14/2017 03:46:27 PM,41.793573395,-87.672157998,"(41.793573395, -87.672157998)"
11112112,JA462710,10/07/2017 09:37:00 PM,032XX S RHODES AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0211,002,4,35,03,1180435,1883322,2017,10/14/2017 03:46:27 PM,41.835097955,-87.613425871,"(41.835097955, -87.613425871)"
11112123,JA462722,10/07/2017 11:00:00 PM,055XX N LINCOLN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,HOTEL/MOTEL,false,false,2011,020,40,4,03,1158211,1936744,2017,10/14/2017 03:46:27 PM,41.982174413,-87.693510194,"(41.982174413, -87.693510194)"
11112128,JA462831,10/07/2017 06:00:00 PM,025XX N MENARD AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2515,025,30,19,05,1137294,1916194,2017,10/14/2017 03:46:27 PM,41.926186187,-87.770934417,"(41.926186187, -87.770934417)"
11112145,JA462820,10/07/2017 03:30:00 PM,001XX W HURON ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1832,018,42,8,03,1175159,1905043,2017,10/14/2017 03:46:27 PM,41.894821547,-87.632133928,"(41.894821547, -87.632133928)"
11112146,JA462733,10/07/2017 11:15:00 PM,079XX S DREXEL AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,ABANDONED BUILDING,false,false,0624,006,8,44,03,1183611,1852500,2017,10/14/2017 03:46:27 PM,41.750446169,-87.602733461,"(41.750446169, -87.602733461)"
11112176,JA462712,10/07/2017 10:50:00 PM,045XX S ST LAWRENCE AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,false,false,0221,002,3,38,05,1181022,1875049,2017,10/14/2017 03:46:27 PM,41.812382706,-87.611527045,"(41.812382706, -87.611527045)"
11112238,JA462653,10/07/2017 04:00:00 PM,011XX N MONTICELLO AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,false,false,1112,011,27,23,03,1151830,1907449,2017,10/14/2017 03:46:27 PM,41.90191507,-87.717751691,"(41.90191507, -87.717751691)"
11112264,JA463006,10/07/2017 02:00:00 PM,018XX W NORTH AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1424,014,1,24,03,1163644,1910678,2017,10/14/2017 03:46:27 PM,41.910534851,-87.674266171,"(41.910534851, -87.674266171)"
11112281,JA462997,10/07/2017 08:30:00 PM,043XX N AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1723,017,39,16,05,1149944,1928575,2017,10/14/2017 03:46:27 PM,41.959923562,-87.724127898,"(41.959923562, -87.724127898)"
11112282,JA463031,10/07/2017 12:00:00 PM,072XX S EXCHANGE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0334,003,7,43,03,1193934,1857533,2017,10/14/2017 03:46:27 PM,41.764010344,-87.564741105,"(41.764010344, -87.564741105)"
11112293,JA463021,10/07/2017 06:30:00 PM,072XX S UNIVERSITY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0324,003,5,69,05,1185137,1857150,2017,10/14/2017 03:46:27 PM,41.76317053,-87.596995714,"(41.76317053, -87.596995714)"
11112318,JA463058,10/07/2017 10:00:00 PM,004XX N WABASH AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1834,018,42,8,05,1176592,1902931,2017,10/14/2017 03:46:27 PM,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
11112399,JA463181,10/07/2017 11:00:00 PM,0000X W HUBBARD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,false,false,1831,018,42,8,05,1176142,1903314,2017,10/14/2017 03:46:27 PM,41.89005498,-87.628575838,"(41.89005498, -87.628575838)"
11112506,JA463340,10/07/2017 05:56:00 AM,038XX W 85TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0834,008,18,70,05,1152413,1847602,2017,10/14/2017 03:46:27 PM,41.737675303,-87.717186578,"(41.737675303, -87.717186578)"
11112570,JA463300,10/07/2017 12:00:00 PM,019XX W OHIO ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1221,012,1,24,05,1163436,1904030,2017,10/14/2017 03:46:27 PM,41.892296629,-87.675217638,"(41.892296629, -87.675217638)"
11112600,JA463520,10/07/2017 03:00:00 PM,057XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0713,007,16,67,05,1169299,1866781,2017,10/14/2017 03:46:27 PM,41.78995655,-87.654766198,"(41.78995655, -87.654766198)"
11112612,JA463408,10/07/2017 08:30:00 PM,081XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0614,006,21,71,05,1167087,1850806,2017,10/14/2017 03:46:27 PM,41.746166673,-87.663333264,"(41.746166673, -87.663333264)"
11113028,JA463267,10/07/2017 07:00:00 PM,067XX S PERRY AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0722,007,6,69,05,1176558,1860300,2017,10/14/2017 03:46:27 PM,41.772011702,-87.628344479,"(41.772011702, -87.628344479)"
11113264,JA464227,10/07/2017 03:00:00 PM,082XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0622,006,21,44,05,1177040,1850440,2017,10/14/2017 03:46:27 PM,41.744943872,-87.626874442,"(41.744943872, -87.626874442)"
11113332,JA464242,10/07/2017 03:00:00 PM,082XX S MARQUETTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,7,46,05,1195599,1850956,2017,10/14/2017 03:46:27 PM,41.745921579,-87.558855624,"(41.745921579, -87.558855624)"
11114196,JA465508,10/07/2017 01:00:00 AM,013XX E MARQUETTE RD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0321,003,5,42,05,1186374,1861505,2017,10/14/2017 03:46:27 PM,41.775091891,-87.59232442,"(41.775091891, -87.59232442)"
11114312,JA465652,10/07/2017 09:30:00 AM,073XX S COTTAGE GROVE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0323,003,6,69,03,1182827,1856621,2017,10/14/2017 03:46:27 PM,41.761772852,-87.605478606,"(41.761772852, -87.605478606)"
23627,JA461918,10/07/2017 11:11:00 AM,018XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,25,31,01A,1167991,1891294,2017,10/14/2017 03:46:27 PM,41.857250966,-87.658856658,"(41.857250966, -87.658856658)"
23628,JA461918,10/07/2017 11:11:00 AM,018XX S THROOP ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,1233,012,25,31,01A,1167991,1891294,2017,10/14/2017 03:46:27 PM,41.857250966,-87.658856658,"(41.857250966, -87.658856658)"
23634,JA461721,10/07/2017 06:42:00 AM,067XX S EAST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0332,003,5,43,01A,1188697,1860541,2017,10/14/2017 03:46:27 PM,41.772391355,-87.583839542,"(41.772391355, -87.583839542)"
11112097,JA462760,10/08/2017 12:00:00 AM,003XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1131,011,24,25,03,1144454,1897798,2017,10/15/2017 03:46:45 PM,41.875573643,-87.745088,"(41.875573643, -87.745088)"
11112119,JA462794,10/08/2017 01:21:00 AM,045XX S LAPORTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0814,008,23,56,05,1144119,1874146,2017,10/15/2017 03:46:45 PM,41.810675552,-87.746910962,"(41.810675552, -87.746910962)"
11112139,JA462821,10/08/2017 01:45:00 AM,005XX N CLARK ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,1831,018,42,8,03,1175446,1903768,2017,10/15/2017 03:46:45 PM,41.891316439,-87.631118191,"(41.891316439, -87.631118191)"
11112154,JA462845,10/08/2017 03:11:00 AM,061XX S ELIZABETH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0713,007,16,67,05,1169033,1863866,2017,10/15/2017 03:46:45 PM,41.781963201,-87.655825767,"(41.781963201, -87.655825767)"
11112172,JA462860,10/08/2017 03:30:00 AM,011XX N STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1824,018,42,8,03,1176077,1908181,2017,10/15/2017 03:46:45 PM,41.903411736,-87.628667741,"(41.903411736, -87.628667741)"
